7991.552394 -3373.190   4.721  0  0
7991.656077 -3381.894   4.881  0  0
7992.564089 -3391.077   1.688  0  1
7992.646291 -3383.215   1.550  0  1
7992.736374 -3396.744   2.431  0  1
7993.568203 -3400.804   1.519  0  2
7993.652406 -3420.815   5.458  0  2
7994.539420 -3398.790   1.315  0  3
7994.725489 -3402.604   1.752  0  3
7995.520508 -3398.445   2.261  0  4
7995.612362 -3397.998   1.762  0  4
7996.518841 -3376.088   5.545  0  5
7996.586099 -3381.552   3.622  0  5 
7996.695963 -3392.154   3.435  0  5
7999.513517 -3399.002   1.848  0  6
7999.682339 -3386.763   1.795  0  6
8000.516484 -3388.620   2.000  0  7
8000.586520 -3396.560   2.048  0  7
8000.660595 -3402.688   2.501  0  7
8001.483038 -3391.825   1.469  0  8
8001.658457 -3381.226   1.635  0  8
8011.440290 -3372.440   2.169  0  9
8011.463160 -3378.464   2.093  0  9
8011.492026 -3378.174   1.972  0  9
8011.513970 -3382.539   2.054  0  9
8011.536239 -3384.732   1.927  0  9
8011.558854 -3383.185   1.500  0  9
8011.587280 -3384.787   2.169  0  9
8011.610914 -3386.191   1.634  0  9
8011.633808 -3380.762   1.924  0  9
8019.529585 -3395.781   3.877  0  10
8019.575290 -3400.468   4.262  0  10
8021.484364 -3391.617   2.963  0  11
8021.549224 -3395.323   4.184  0  11
8022.507051 -3407.163   1.970  0  12
8022.612315 -3395.247   2.201  0  12
8025.440163 -3372.117   1.126  0  13
8025.603238 -3384.187   1.358  0  13
8026.438654 -3376.797   2.427  0  14
8026.523316 -3369.868   2.576  0  14
